vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,leg_3_LENGTH,leg_2_LENGTH,arm_1_LENGTH,arm_4_LENGTH,leg_4_LENGTH,arm_2_LENGTH,leg_1_LENGTH,arm_3_LENGTH,prop_3_DIAMETER,prop_4_DIAMETER,prop_2_DIAMETER,prop_1_DIAMETER
quad,14746.70056607054,23860.17460887107,21332.55682821184,1.881229442190233,-6.777383881735348,13.026721846229723,12.305454630051724,117.91573115821183,103.17506069896484,210.86831279788362,164.92659529434246,273.6666883026866,-40.81835074498733,167.6864044359825,30.09324200377161,491.8289110584821,48.144533770041335,281.1115155421448
quad,15625.15203414638,24178.782102748868,21703.383625824095,7.260995885191023,4.194797727722878,14.252802469737306,11.557333573065979,137.53257789361086,113.9821374579816,209.08065807871282,166.9127754257701,283.22047785806626,-42.56286174746489,180.31834319100156,48.36843018098702,507.48149951199315,49.49760993435738,269.68687264017404
quad,15428.508523976276,24739.76137533175,21889.615503940066,0.007363816114278051,1.988320417723468,16.786269883120546,23.040919980607605,154.39787203266553,114.86328831682343,219.90176953187293,167.2169679779756,293.7089625480289,-32.26145028070614,173.49889718731734,64.25317593777598,503.67940074117365,46.37577192696034,268.58638675058853
quad,15909.276575728101,24654.878183457582,22071.523184159418,2.896868479886824,3.3138078054209763,14.407660855913576,26.848752262450777,147.47311576311287,118.81828183710219,222.2252249826823,156.99621516490285,283.32668737946335,-23.417885999804007,192.98433688748082,78.72596982066531,489.72177987625105,48.72568847595694,254.07927549297452
quad,15463.271227363695,24570.01486234148,22154.676159526607,1.6030300730516227,-1.9716452899690275,16.655305478566323,9.014108395407593,142.62129097840338,101.7605679635611,229.81015828705839,176.57124721489845,291.0569248978428,-29.635294217680475,201.648085167465,93.59250224308985,499.61501254893665,54.97317313861403,252.72800616783678
quad,15810.791150942889,24639.691085848248,22280.182363647862,2.6674340478397927,2.581055828128167,15.819478941522515,5.294493047575257,143.68316419068105,88.696737387557,233.62322989446986,173.54113842282277,300.7624110557805,-14.521665788838403,211.5049019198035,110.24496034277882,484.4136566366981,57.08189400078488,244.11947615865014
quad,15800.309194227217,24366.57314879826,22133.436852675357,-0.48064831167216987,8.624480618145256,13.975249027600563,3.189393250980512,144.75875141413258,69.1862762060765,233.34583201542273,158.8613244818787,317.4902268607506,-8.06640914449327,199.50386409082554,104.37780836719793,498.4902409021918,47.91012003458316,250.1337363545232
quad,15590.373773198655,24279.750535525698,22037.476856922567,-2.9622617789074734,6.135259631057051,13.61046807779109,13.75781244605901,126.97481482093234,62.444766146620225,217.46784337450225,169.27011234991593,336.1476982285238,-18.929257989497017,188.91526512934442,108.15511221088673,507.10872402772185,65.5146044031201,265.7355857341927
quad,16150.072333509854,24515.65362165745,22250.684585031882,-1.1864143378417051,3.1704526073750947,12.807246762802864,30.74907129369961,110.21422542003397,49.47592547558926,233.29940037117726,174.08979311281018,340.5574052206063,-2.375312335404285,186.54726218131674,103.13376033975092,515.310946831737,75.94501971046871,275.0370714249248
quad,16300.553313009988,24621.899026233612,22722.88962562479,-1.674905230872863,8.538284691410938,11.657444191557358,21.09311561759881,124.35271511436356,56.91404362649298,249.42549440486135,155.25758177112772,347.5057108115242,6.821213934174118,203.16773619066464,83.95462375872356,511.79022120796134,90.0662553670119,265.5417397207707
quad,16368.9358163513,24251.079470594374,22892.47272381957,-6.62334895515327,9.288296126156558,8.786137802548055,18.249249153267762,115.31430446505055,38.216360917655535,256.62001969360836,135.71553069030494,358.86979103282,0.3030054709160712,199.3359376513814,90.38071468268156,513.3217636347593,101.0203197726496,247.0607891404301
quad,16145.297329975157,24147.11435722032,22820.241127675585,-9.433570740345882,14.172203156579913,7.6255995145335245,12.038889914224347,115.61244236607685,22.531059379552154,249.62342401367366,123.54657193963703,368.16321258699867,5.896751578228194,191.1625314768355,80.46751893345498,526.4563666187244,89.48676783838579,254.65033370752585
