vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,leg_3_LENGTH,leg_2_LENGTH,arm_1_LENGTH,arm_4_LENGTH,leg_4_LENGTH,arm_2_LENGTH,leg_1_LENGTH,arm_3_LENGTH,prop_3_DIAMETER,prop_4_DIAMETER,prop_2_DIAMETER,prop_1_DIAMETER
quad,21680.16001177271,26035.14935752999,21757.625111709516,80.36229339348658,103.00806420021198,56.175260538120995,-180.06549010612468,276.2447649198743,708.1508159894875,-371.2768753907306,81.42216838852231,260.8950593117927,292.84790733553496,402.24618499770094,18.01779278774866,377.1259006808233,439.7202605004946,389.0208562151705
quad,21391.586011008203,24616.85460703428,21724.980561708293,80.01078550240747,100.45117718686265,54.404159545641484,-178.74224674947175,258.4677241669361,692.7885809286752,-358.5726679895002,81.15633480745203,249.24429035285888,295.44805026045515,401.01777671920195,5.212803279515899,393.56144155641874,431.99121368525323,389.0997968832268
quad,20943.903409601433,24235.67578405906,25180.495992554537,82.20345410855982,96.64068041920264,52.47977011334211,-196.0661761924714,245.2311591309524,691.2532744878744,-364.3614145807987,99.46396541359024,234.88473689752053,281.51344619064565,413.6082219949818,-10.728676715350094,406.90668369461054,417.2577258266116,369.2418153421579
quad,21712.44285206956,24990.09568011145,25457.212283967834,76.05222023204412,87.81923394789132,44.44745267168339,-180.24518261220257,239.2859646876436,711.0212569539788,-368.9716924812253,84.44528171130358,221.46757526529655,271.3893742867096,432.5849055333904,5.157178362263608,411.6032894308159,403.8346576611897,381.174866096599
quad,22402.2440495039,25417.233573870115,22205.238045157992,74.63129403034321,90.29600852130022,51.40187873931715,-198.8266035337727,258.67395981545195,721.5575004506072,-372.7294852072028,93.42856398941097,218.01781792087948,286.22816104462925,447.5191697953678,-3.640414106035699,392.3053124965136,406.2274090760288,365.4508482968721
quad,21610.55926838756,24935.555142744495,22058.814527578983,85.09810253745668,98.8960675203807,57.71947706006392,-203.75271990933885,249.0042850549218,710.0879123952684,-357.9765732933408,104.07896340398062,217.76666736636113,301.9532768883559,436.8056814962015,-14.25588470480165,395.51906348819836,417.37312972701363,382.2111620040375
quad,22296.565357942975,25774.979522087517,22252.266115196886,72.32165497360478,84.57405283028123,49.57762569010375,-189.0719905616052,243.0347463042524,700.0404284778737,-349.46925134891734,109.70820602174935,226.34235391619936,294.77523678867124,439.6232576062114,-4.116829872125125,381.93173239836904,411.18391151767986,385.11333132655597
quad,21012.413560588844,24890.590778853657,22182.086207855275,85.9944130071414,97.27543234387862,52.814157256715504,-202.4567736357026,233.420991979036,700.3652758529106,-336.3857234042323,100.16580642312383,243.58600241142236,287.12733243556005,433.9175965568033,-7.337127370361081,376.93850330961556,414.2981477945844,394.8352838696673
quad,21096.573618393046,24943.084887574103,22336.637523661422,77.5731164768252,97.3578041989562,50.16774393629599,-184.35515309306243,243.79790532030586,691.3078531156655,-325.36436374667807,84.13885700209678,246.0925287495203,272.0524666891838,426.6235317483781,-25.12488340722052,362.6986213422482,426.9198989519585,410.4407994380397
quad,20715.64994760159,26553.415663095242,26159.237338566618,83.70057490851244,99.39087111632526,49.5779898632951,-189.6360780410225,242.71636134947772,703.6274442142678,-344.7757378304622,84.55589757732784,252.59018920692813,276.9599436807871,422.13926157852893,-6.065270296453242,372.39730717477505,416.48360370522823,406.2822752571972
quad,20679.15575702134,25519.94596416523,21608.572417045518,80.01507045427643,100.7071965244984,50.854742278241304,-189.2809075534856,242.34130620371255,687.3685278047315,-355.38624220101906,73.20849938021027,271.9867523287889,282.54464703766786,404.2094665288222,10.348490818354655,369.6831854594362,431.3937091176176,387.7184508891104
quad,21502.65197366404,26060.256894624214,21661.19336261803,71.84634006796641,96.54210783544731,51.6936012126275,-199.12090291435382,257.5937046346151,691.01657628988,-355.9027221861199,56.822086390882646,254.48152960880915,286.32307739249603,415.6710463468308,-8.762959642368926,370.0569476087524,430.89972566589614,390.039534829032
quad,20970.655347380165,24537.479787863336,21889.167743309652,83.29911855037942,106.13001575784214,58.3807467119721,-213.2860578780647,252.65850618772126,701.2814969628841,-343.5177233758017,67.37801326043531,234.7011355687094,297.43828683784443,426.6538210226174,10.315720553833888,385.9913463104802,414.6469669688822,374.9831732011907
quad,20533.34599736432,24659.96931540161,21962.704489766595,88.79837212231351,109.9359398279159,56.17055662793415,-225.97165864819027,253.82899449672,718.6869630277214,-332.5683749663327,68.9535825912095,239.2390257703777,285.7564549395689,417.3733129325369,13.818902718579688,388.982156203413,432.7965129282131,366.3373652273779
quad,21188.05161060529,25097.064219038948,21898.398313267313,87.47547514645183,113.5571783506374,65.88972201934278,-243.52667990655289,273.03445487503484,717.5780035298785,-323.8422590269322,77.05070289260357,244.29090107991212,302.01603235153414,421.84713767970925,5.26611905784098,389.8256669358245,417.35702960802575,351.5436192940185
quad,21173.770041512013,26635.541734645194,21755.186875322455,86.95443784028275,111.70871779336946,67.86359186012888,-253.6983324676129,270.6950293992488,704.822242613494,-311.35748507639653,90.56073808556691,263.168599384682,303.84756827721463,420.1286051044575,-7.959880158489835,374.24494409743113,404.9924221179506,370.8130543186863
quad,21550.802853015943,26151.169278186357,21654.47962570693,83.58707421135537,106.60229125963544,63.49027593619936,-265.61222586374475,255.27394179155667,713.5295746807215,-318.76829712369886,79.69549716555102,261.487442748744,307.3664976076786,422.67393349798544,-8.961068853678956,375.39997212535684,410.07813187451427,375.4665309554648
quad,20783.12573717271,25816.45896428243,22352.782754537613,90.60527085181234,113.1246172004234,61.01527464421379,-245.61397857624448,240.39746093020753,725.365091391358,-300.4423186454332,75.21179408500046,242.37835380416158,301.8213136702488,431.1784877342704,-20.156276047895794,368.00548001073037,419.34655700292575,385.94697330643834
quad,20777.19473383511,28350.911657633525,22433.222743930393,91.00931698414041,115.40345398686871,60.52030051960058,-243.61951679000276,238.42902781677063,724.0755048109413,-285.9645771062892,68.51299647352036,247.5504432449336,296.2174291469862,422.73205829763754,-28.25305519560424,373.3077780601836,423.70483771386677,385.85006397367397
quad,20457.964164345125,28191.25159080574,22493.405474502022,95.81605197222865,122.60753454887104,56.82323716685372,-246.62118503931126,229.83342869043523,742.2404189662659,-278.9727190606048,51.974682453862144,253.49085751562703,280.9911615179588,405.8762952248022,-40.010126911918576,366.5430331279659,422.6819724719897,385.5779238747936
quad,20502.1807242719,28430.863323967114,22679.61354510975,99.61486142637627,125.79471538529738,59.44966571073421,-258.6957829486342,230.47946685030527,747.7872331612523,-262.4141335626468,61.82506927403179,258.0260392610484,284.81574630755983,395.84090182784087,-23.685428032574727,349.70899870158263,408.641815076149,400.1512439003
quad,21216.265038857735,29629.596752941143,22804.209887356843,97.93716308785102,120.5447429063462,60.05877205105284,-251.07918202507216,237.52997729453716,757.4709147517481,-281.503229926016,81.10708339331501,271.3885332158575,294.99897071879565,413.2704972763716,-39.418184295951896,331.04443292208464,400.46316047311865,391.0191266953797
quad,22007.21354080537,26907.31530098463,22809.46992356826,87.41089240119523,109.21524451611398,53.84121728875615,-241.81909072263713,247.43223563921006,762.8121388429099,-298.39924549532515,81.86531468618135,253.56443063963204,280.4232758461567,426.13633897491707,-40.52993479868172,330.9562381673794,397.7599618364247,385.77487697758
quad,21959.003655808814,26890.934223413955,22692.692780563568,85.23607930953364,111.06954591048472,56.83917159472658,-250.23813463417284,259.5107564133581,758.1589088627203,-299.81492906770654,70.82771168738685,259.0327446820094,284.015387847448,430.87436496676787,-48.64514040744304,346.3302124683703,382.35945496235644,379.2991503854907
quad,21424.757619115142,25758.840381059712,22327.422819640793,90.64303912826341,110.68652804953304,55.057079770002794,-252.06198836636665,239.89396037489814,752.0417742722938,-305.53185796420865,84.97147120241601,250.74738924979866,285.1666924400458,413.98700560208505,-43.269827607335124,329.11061253120954,371.93557091454284,396.3592020540013
quad,20986.609853131133,25306.447748039252,22306.302964852184,102.58938271232306,122.2014182911402,59.385615918465504,-242.7380646384762,248.13546872178813,761.8483063486359,-308.4872398067696,79.98518077005069,250.8028524139232,293.3240743098334,395.79602620148376,-38.016112950789505,332.4926072958037,370.8795671513602,407.5565911285498
quad,22054.271052013253,27231.750531406517,26806.437179001638,91.79677091071937,115.24206755011672,53.98672507406435,-224.07970716267837,250.4360251800521,775.546267322765,-326.21928705841174,66.6598451880752,263.1066367914628,295.8377847146857,400.3329557609089,-36.734932214125635,312.818327861985,376.6631578387208,408.03265083340364
quad,21850.303239798213,26554.694361492675,22740.18475464697,90.35690800371499,115.87712132646614,52.57540285973215,-231.00806381119762,252.50511538759974,778.5194862155461,-315.8555902842935,60.87110603871793,259.8544412171188,278.58264114709164,411.40874290138044,-32.00829983819122,303.7503360503906,382.79204538370567,409.4506953412357
quad,22045.939153751977,26925.0951419702,26941.939076887244,90.60948064518448,115.66121926384972,52.59169467931622,-218.80351015899362,271.8565851842945,782.3156884132934,-315.59661673690084,65.65083739304029,257.6896038258065,278.9571278851254,399.42129231321957,-22.6458508982576,289.32219319376486,370.93151268115867,421.2922466868064
quad,22597.82704806733,27947.341521497827,23297.382411225084,92.03847428479536,115.69141098200207,51.79602296667116,-209.31023896341105,252.23379590116716,800.6978544335408,-313.20609188150405,67.12586855498525,256.09420724723174,296.9978810146667,410.3230566845119,-39.635275376045215,289.131718240964,360.5131139760296,404.8710260163002
quad,22124.714963900395,28172.067240224173,23509.03608031712,102.33275990185923,126.00098806386873,54.95077116731062,-209.5615189893778,250.13756885379968,818.65965807112,-318.5069766417715,66.49875552861488,258.43478785647204,299.6256833353562,414.9822168900653,-29.291431424479214,287.95595069603735,347.8512123008248,389.0279813710292
quad,22179.60978617218,27729.513887096935,23768.15465154754,98.82587617118091,124.14079955375807,52.15682771919095,-199.09925698778883,254.23525322475427,818.7061528570712,-311.66711898812565,63.992287723457125,264.4809247594537,286.6791670016455,419.2323135951608,-11.318467364576517,284.1578098818952,362.77160100055767,387.6850591987631
quad,23257.632951135405,27726.677296267277,23949.74945079336,91.71848690516043,124.932081927629,45.054003359209055,-188.0464746384973,234.29434992262742,836.5837658200759,-330.99916370055456,53.15511913621176,255.87285907643377,275.4638551531261,424.4068846711113,-19.190076309688482,302.8489898596305,376.719950178122,393.91412335465816
quad,23287.42907647216,27316.52037340158,23620.77452849854,84.19775701558643,119.52557453382349,41.409928080873826,-202.01509812430564,233.67462379788407,822.4768954660601,-312.598037901255,43.983574711537884,253.8527351928557,258.3195790793037,407.3966769536375,-0.9144502529347491,318.6663970200727,380.2691961767726,385.9718169528526
quad,21417.960565573947,26878.9988577461,23226.656160651855,101.25604524972846,130.0098731080642,50.26389572668242,-197.51755344876466,249.6962875186782,810.1129599496428,-318.6302774817214,43.138291626042374,270.27566510695505,273.8354149957017,388.21795889745,-19.65138987198814,302.2785458561964,385.1209348475641,384.66154177758074
quad,21040.96766052885,26450.187851571514,23258.016222538092,102.40060078159607,126.43363033430703,44.46504680712672,-184.7350185381008,236.29837018302894,808.5239815815573,-333.3456554110054,40.35217687527934,289.4591726826803,260.5720912658277,394.25740430771805,-29.335452456318194,310.3079025215669,368.87613647473,366.30299418414705
quad,21189.553438138293,26824.889662174013,23232.157832482786,104.47167155230353,129.87269765321076,44.834753523512504,-184.44416808545338,226.429909393072,815.548168521045,-327.4963003992707,43.5172498692807,298.3819192362759,264.99246410316437,378.544708994038,-34.89846630483318,307.4120020882131,373.5308639258688,358.2160872181036
quad,21313.689076667797,26890.878578261683,23193.8660114062,109.13726935700572,132.7146998673795,46.852209712601145,-186.71465597266211,218.99465380131502,821.0270650538309,-325.20453658240984,49.39802445153663,310.43837118926217,283.0523511905847,363.9342627842046,-16.945894396913765,308.1175559601718,377.130463554407,360.6617924347435
quad,21548.3031335191,26463.858291049382,23390.032078088356,108.2481235802118,130.00695805230515,46.40226372559185,-171.9963672439261,206.41979193333353,819.8344587004899,-333.8890504046328,46.1408910366909,325.4636451449556,300.9164282392384,368.98039291504494,0.19379261899394606,305.6700137498223,373.0503586497179,360.94215171736926
quad,21630.69237020516,26793.901491695135,23138.894818324417,102.19665020171213,126.0338900228887,46.062917291334074,-181.7976667385147,217.5443944021381,807.0080242442486,-320.5267964192999,28.559155972675892,317.34394783738406,306.3151112908111,352.71005114891545,2.6293150968059837,304.51062175407407,368.70409496768696,375.85403260719374
quad,21920.789443946127,26344.341664178653,23351.913676578075,90.17270499064723,117.62610911123778,43.651680701557595,-167.83344475919938,228.96593314941623,789.9677276985876,-324.4990969077896,37.34488853198026,330.5820592054955,292.45129418600607,368.8052466343631,19.53098454542205,303.22536402897094,373.24637885909254,380.5149180918287
quad,20715.332363119644,25844.56780173452,23453.093628364695,99.46077079320233,126.20688482469257,43.26775817948203,-172.47290608259337,219.4753061175012,784.6102029493193,-320.43213717860044,24.18837765810049,334.71820722438946,272.8899820204297,375.6890301614563,2.1078792221319844,319.35896272317734,374.1598397007999,393.59443235514925
quad,22201.86230126486,26382.78440801968,23613.839464046323,86.79277088773935,116.72356220733694,42.50034413723183,-153.96383219783678,235.4567073213131,795.2273940530945,-330.65772625121525,24.797982286032358,333.47175408963244,282.4291310419491,380.71679046158437,11.808432510381369,303.729185423871,360.2434563453245,377.26506975560824
quad,21439.469653106713,26834.788900119744,23473.770097633635,100.33854109832818,126.26217048265244,43.48115685056805,-168.8371048071172,221.3711054820405,813.860070672598,-344.2003509383177,34.911432559188185,331.7149551543444,273.5991342811284,393.45307763902724,21.817050673789495,291.6435651153018,354.77698551236716,365.68362211405736
quad,21349.78787979889,27310.562849090147,29050.70331833281,95.11290004676155,123.58172667798281,41.28208577034189,-153.03457031708916,226.8552755692246,803.103769003824,-337.49607502368326,25.18545194539335,317.84896615605265,263.3062999604353,391.49948027530786,35.651043362179855,274.2588921075054,364.1479217618192,373.7244282719888
quad,21461.080052124376,26758.747337913795,23577.31977129505,93.83239188729502,122.80954040196762,39.69717158096943,-133.5575165519925,228.17119440261752,803.6394497280586,-339.4008606740343,7.944405497807644,318.41450391359115,262.62465431904496,380.11679415750893,44.51716166156589,284.56521785692604,361.1810739664909,368.9456903641807
quad,21258.963127124458,26058.88837474483,23350.955144461288,101.42884466419146,129.41519748414268,40.49293771289319,-143.51904237813199,224.97277190883034,818.4066339964243,-345.1284931101191,-9.205787194040113,309.6647605011852,263.9652836562851,361.87640198626093,41.575697382292205,293.0060056848316,342.7738233858556,354.5092216679402
quad,21188.084257966777,26296.773614758516,23414.15422308498,104.11776505713043,130.44035542531984,41.69199748526925,-160.59066393281506,219.55248946664105,825.33996278261,-347.7273177735099,-11.844363979154142,293.3653204912472,266.64650797785646,380.16606620326047,37.01873963982272,302.22844286567346,355.7374440507081,372.54913496800583
quad,20796.117689064675,26359.45013133219,28683.449518266425,108.72665961381618,133.55814419642834,39.600665929927644,-173.48202655646145,200.23040015519788,831.1709355128786,-330.12873494853875,-3.39466194215367,300.14679387024097,256.8533726720761,379.9155722013191,55.23214133746252,307.3337957118852,361.86418151065124,383.67110142249993
quad,21043.150950903648,26848.302046338802,28664.001015184967,110.50934412651874,135.9725993822154,42.99416743080249,-185.3576606162433,211.87411853729836,844.1009816516982,-347.2521877277294,0.8033107258617029,301.30890616008463,264.8753293003855,391.6375375950721,56.71773555324595,293.845557039562,374.44461986585054,400.50231045852036
quad,21710.80383108091,27463.902946899158,23748.73677801129,99.96066874287406,123.72988141115906,38.42581192002009,-165.43893814411166,215.74623561279427,832.8143935025502,-328.82756347167134,-11.94424756324505,311.2603749261963,269.5200703195068,383.63031196291195,59.54134213842843,291.8510069512423,363.4437371197462,413.0966576331174
quad,21700.249506033353,27079.022860778536,24348.856369390116,90.77942163757399,118.83104935203168,35.769932684653654,-157.89364282277313,212.61488749048385,819.2404650042745,-313.03760353577434,-20.43990352985375,326.5808777903447,258.10567962651237,394.07169205831696,58.23593899039034,272.8023005917436,377.6368785117923,407.73836383435486
quad,21828.73207368011,26830.487533662515,24080.7852432073,98.22789584410941,127.85713384888071,40.738769925404505,-176.97081969560102,216.82562563610583,836.0197882457843,-323.45634103883754,-34.88569180822939,337.08396735763273,270.9677868970011,383.7754508004468,51.77079570335254,287.37456893394267,397.2996177756625,389.77332515111067
quad,21895.58172070369,27363.533279176852,23874.353573103614,94.91250090171592,122.58594297009655,40.865266894962375,-180.9147510835473,216.22962254360957,825.1554334916256,-338.1079824918049,-22.84374416581819,345.5714012552727,271.04100725461905,402.286503357578,48.94666599377293,298.17026034666685,402.7326298438385,374.5058515265676
quad,21273.264756529785,27104.48287015874,23060.108667714383,103.44581021840696,131.74441011351166,46.25095558327316,-175.76674793390745,227.85267073653006,818.2785876064986,-357.2930951727573,-12.598245662335298,325.9058469157216,281.21238629089896,382.3004156656179,54.060344154824946,310.7297007619103,409.5593740197639,391.7157347886966
quad,21478.416595345385,27527.426466369783,23544.033301492982,103.9787399661612,128.89856254246445,44.70423569076147,-169.46053806510108,207.90688173206456,825.4344943336581,-350.3085161482431,-0.9771748077723732,322.7475085634896,292.54538565984234,402.09874330127457,54.130142635910445,321.47054264396405,425.142592720589,409.99435578419457
quad,21398.30205782974,26832.61850564761,23608.65489419359,113.01522990806777,132.95134984272133,46.8043145086118,-182.051200571081,199.80707110164303,844.2165407775539,-358.36089803928036,14.873484180493538,329.7166768423549,309.4685551925283,408.63683576218403,38.11656152445713,306.0847498780137,439.74626811283525,421.95041189296865
quad,22041.654777809985,27343.5627954401,23463.177668409488,104.16565973832644,124.82194447994652,47.39643596015768,-198.98867208338473,186.07075168541166,833.8391586346027,-348.5896591931687,-5.08236121130313,320.778501658599,323.12335363793443,414.8866835830152,31.884887955783974,300.9809668289654,452.26056119271806,426.09640224546274
quad,21947.847330878092,27030.34817781708,23036.392713278372,107.20748006831637,126.94526606847475,48.8783865999652,-199.4879875356344,184.66658110196465,832.6009243651827,-367.16963956722844,-1.4364849871370744,333.1234793798512,331.026999066371,399.21525295414176,20.803197870366063,297.0151959224795,446.9273357570056,421.6879516708782
quad,21146.01147847176,25687.189509789903,29026.023711497593,122.23413452703514,141.98444318980142,54.05214369055857,-212.99958222006245,179.9832053934932,843.7371858295511,-364.5349121608558,4.038683129565548,344.9702079334649,334.02558775257205,381.3025753796854,13.803650122004772,312.4754475797125,462.3308679348419,420.2097134217212
quad,21393.422952319786,26335.007122953182,29203.245792739872,118.45132117805184,135.77935298839992,50.08526311996293,-225.38010941234154,182.12299186743988,851.1280974779568,-366.01574774091563,17.368883804026662,356.06733671188636,324.41659013900244,390.0074016863536,18.8247966852681,311.48674356591033,459.1525847687687,430.2454744969418
quad,21210.56884536163,26182.51165840708,29462.070556278337,122.85884996615212,145.094733916871,54.1198797400277,-230.19488112559725,201.56869659776225,861.345094501378,-383.89739116664776,30.848545667550912,368.3984497039319,310.53933276765105,393.75598030842724,22.623487918969353,321.71007843785264,467.7415060113553,427.90771243373115
quad,21828.64086070088,26220.4979861246,23203.445174482757,115.83617254300513,141.43229119325719,51.30799130620907,-240.83284743880583,214.82089746891663,875.2957625941165,-379.6254069156414,27.002095256427356,385.5762274028097,297.7977702529055,396.79364694693146,36.8748323057759,313.75374588564927,486.392807244924,415.5701113226971
quad,21137.08680525101,25685.1410673839,29616.52528244326,122.45494695314198,149.50307930063354,52.90761375777574,-243.08755148887508,220.08062385246242,876.2576755902244,-364.84175912486734,32.25334271538131,375.0855790711336,279.151945200505,397.55618248456415,16.902152811626014,318.5316076421586,483.6500891469668,405.3881438851602
quad,19034.83269540691,26294.133967412952,23925.098034750496,154.3409488036408,155.05806461064898,57.91079772242145,-225.82927407071955,220.3156011632815,886.4243811197215,-346.89062070502735,31.11022023642383,363.6425189691213,294.0555988915976,387.35830019912913,28.16829998922975,298.69615916342343,494.6214890684232,395.0180813217041
quad,21681.67674598987,26382.484617003196,23693.81457105736,118.11812313338768,145.26351646320768,50.657998223607635,-216.17686110493332,237.01056935661217,876.3776739679487,-352.2513210911222,46.148022026390215,360.50913308199097,277.13676687643965,382.21942033851275,31.664006234414327,315.4890245820049,492.7121374675311,375.1380756911342
quad,19676.7292355517,27047.746917712357,23948.92751922026,145.7326178934761,147.76139461183053,62.25058567055802,-232.85440119488482,253.8819571462578,875.8855605117,-345.0586987916945,64.21441280081075,375.9530505671086,289.8062195763847,391.1363168538962,25.618598228033314,309.6208556401331,511.58976463159706,358.3395602031647
quad,19333.16293797949,27453.167166259125,23871.868933772195,154.1347889721186,152.24952856362268,62.49107881049485,-243.51632224377653,250.71906320349922,894.0125065556444,-351.11619112979287,50.52282182964795,356.17268242916487,290.2692319052896,408.51869632215164,12.645491048619768,326.4859239092423,524.8617476204856,345.46904227451677
quad,19535.396903213703,27444.896678290195,23684.696284878963,158.09150105109939,157.46149479018237,67.80490123511532,-263.0834178854314,247.53965940037767,908.1884862275086,-352.1460450342903,52.835048665082596,343.1125154190901,301.3155765506232,412.9353275725893,28.120095530594714,315.27321885769084,507.6564553696452,358.91828007976386
quad,21642.65127269247,27778.268982362995,23865.06674352649,133.5247460999517,154.20324133978116,65.44030912656713,-272.32699413467327,248.05541072967864,913.3060851858916,-343.6893419938978,62.890720998872766,329.4639860878581,307.29512809469446,428.8495733817111,10.03556532426754,297.5474744202918,510.1864382266902,374.87562736968556
quad,22356.24180603951,27715.851657504427,23749.493307637,126.88062331939322,139.77325293922706,59.2047989721219,-266.2627424561675,239.00401959146177,912.7336600962348,-354.9400896393152,78.23503138598905,327.1499110697696,306.4205957167293,430.8238929122643,24.24743408010278,296.04155584593974,506.23257372323104,355.3982924529523
quad,22754.323930406976,28700.381031000812,24412.708833694338,126.22073001162065,136.69697926935117,55.656020240699384,-250.40249922731672,227.95491165385823,928.286623989715,-350.57747977726154,78.37970222686393,318.3317345704853,310.95995855877095,450.022039384141,37.78904618294105,307.1339145864041,509.12379287692164,337.90859554795526
quad,22656.165717606462,27905.288860887515,24599.019962602568,131.7180532485305,138.17386411567227,53.33751781527519,-245.957789432375,228.2007574405996,947.6586256444521,-362.2182984002946,79.0139270122007,310.9230609799127,298.5491466431855,452.8291926514492,30.063822626824837,325.80716804673165,498.9522538608511,348.05205468457143
quad,22075.944947083924,28100.992904743107,24654.95964501778,135.43014010447195,144.99406333216334,59.03031754706349,-257.6544776843679,241.77226874205036,942.4023288548746,-359.2647918983566,85.75623653550156,317.36367582316365,287.2979317022725,471.8129596291518,17.192657204845386,326.0881993078422,513.4629264515097,347.10972952306247
quad,21766.98125214483,28447.033083247807,24597.575840946596,133.91324031318777,146.13051827098204,60.11628196890537,-275.0380723282333,245.25867525579974,940.3219318358794,-359.3471578386043,77.04240079795336,320.20750532117944,273.046263295054,487.02539567828796,29.41941747540335,325.321423600169,512.9607279107009,332.71657988616926
quad,22531.37642268717,27904.54518560138,30270.852659064138,124.18486264053405,132.6836150042235,53.50501859424674,-265.46314242071435,236.3432250953325,940.7709138750015,-362.2340512849563,77.24574107916752,313.3718527426442,275.4252578331731,497.9136629688002,39.15679504317333,342.60098813841154,518.9092582883924,328.65705005016156
quad,21884.50449984262,27925.721800012525,25145.5988578184,130.1569600545097,137.7580122566759,54.099127077111625,-251.1235127998891,222.53352901717022,935.95456313943,-352.2939744771124,75.40970352863383,303.1006315617933,277.15043636852937,506.54218020587905,45.2471650482679,350.078881323382,506.32101715798586,335.6576712178142
quad,22450.26022133357,28565.99260396494,25446.119943719936,130.6097728872228,139.12137563578509,53.57057540710536,-232.53159113087887,224.43905843754658,947.0949177572704,-343.83513507796954,81.09563736608257,301.0764112813294,293.28293295193026,492.6862595492575,56.86007542194337,331.00665612994317,508.4229678307399,330.70787782767235
quad,22248.78110714858,28821.446442445733,30141.0032253883,136.89721537098367,137.76825646822172,53.13731510057935,-230.65207416177685,230.196007748953,956.5712526916839,-362.43625369276344,90.95722746893426,284.4641886953371,282.21240748022603,492.91466671464303,57.777967980611,313.3878332918048,519.9027863228634,314.89553982467015
quad,21796.49651764776,27653.904141078223,29866.79269970866,137.78232280764286,133.91285565694952,50.27620179337351,-229.23475615868833,224.7537647722612,949.4446319753076,-372.9792649797065,92.04633641170228,278.40499570971315,262.7556394447546,498.66868988108905,53.91161770728843,333.19957736521064,533.6459455589567,302.8027292455894
quad,22384.725423510048,28254.85119785836,25106.666845913343,128.83431985990376,122.29162301102646,48.31544049766979,-248.44737024609734,207.963917328035,945.4261648554161,-376.4776878050863,100.01943724012645,293.8402928877695,277.8994646681141,514.9422324545847,46.56436747022956,331.65760888539586,525.727631829122,287.12965696094204
quad,22025.517447411374,27094.337887252947,24520.484235302283,132.13803582051432,123.64907492600112,52.45763358414068,-264.8068129010906,196.45995934132557,930.2036145628206,-392.17591247692525,88.13470641281961,309.23563370690596,290.603776723678,513.788878302897,60.47869583499937,335.5663768212869,543.5281947108203,273.04224247742474
quad,21319.4238638278,27494.03444607713,24292.63956969709,139.6116301226597,132.48705507194765,60.29507419857234,-276.7217451239712,215.4629175753918,920.6080389397935,-390.8624372857234,94.10766168461156,322.6532330868411,293.02605673423415,515.1020638324122,57.46629429656515,324.5252260039968,531.1010659462314,267.70599855737527
quad,24261.213769466987,26763.94649834603,29913.998458552338,103.46065018105399,130.95755027222455,54.02826502784001,-278.05083270599397,206.60449078742715,909.290292308305,-406.5115615677044,82.19108044446877,335.99987603283796,289.89766062979345,512.8740683996789,41.47350385445414,338.2219887311367,523.8269565645342,268.4208798083747
quad,23881.761553747492,26880.030935785166,23880.029997537804,104.34525596526721,135.37313630214044,52.32819116538911,-270.1143648113273,219.4624653653849,916.2502724520568,-418.6751912744874,67.24516273308112,320.95587666918027,277.74898902650875,506.3633270505775,55.5554646019225,335.55806065567987,521.2710963929354,268.60151020841454
quad,22194.913068281094,26867.776699601753,23962.357476702433,116.73784024546958,127.95394547321614,52.20620485352237,-250.51146079858125,205.1598534803418,902.5032017964207,-434.92909980970603,63.78384159181092,337.58065247958257,285.1626321230478,523.8154268831794,54.81193498697271,335.4153790063549,511.80424994126884,282.3422463427355
quad,23857.918406053708,26216.592251201775,23973.067780352856,98.3360196809564,126.58124529489831,45.12582289605599,-232.13510698631225,199.33728638113558,896.8825319627936,-430.33807129840363,62.5398564683813,323.8739522571844,275.722927967982,507.5183458829307,56.608483528051735,319.9317912478417,497.9258002063864,294.47998716035636
quad,22193.389663186226,26385.85938182763,24207.341785988636,108.59438062556032,120.34521224676936,47.278471161794386,-231.64644743596793,208.23008203095824,883.7287521402804,-415.30789883784627,57.93142239453762,328.63491327751376,264.61529564187094,525.3365787367949,47.83112204177191,302.47095015257906,499.1400467501181,308.11776147184787
quad,23938.93478029405,26551.133477909756,24430.51013332278,95.17006424123244,124.66807032975753,44.34962704505801,-242.9185456987692,194.93490938187037,900.4053831997513,-407.33033196739615,67.89199336597262,331.4908851227664,263.802658171631,530.2300379697847,43.13954119041806,288.92349338301847,517.6114567445325,299.6147513406466
quad,23042.339156793652,27129.63645608686,24346.080457737553,99.36415785311911,107.83223224435929,44.319245235862596,-233.23373173721916,191.2980387081815,880.7452864320944,-417.1838186412193,55.94805733397987,320.6836997976168,283.2479399698306,543.6733957848807,27.09332888844815,286.73576381968655,510.35658787352304,313.8560127470878
quad,22141.081770696073,26665.067504486513,24601.46077435456,111.62132903208604,121.39739537512456,46.571023116125296,-225.05149045296235,173.35487676660617,890.0712953236282,-405.8704879514538,52.92526259436031,332.01773122504153,291.9552701575732,535.7570865775306,38.49009886116276,276.1645395819531,522.6630142032922,298.44707428763803
quad,23564.772681046703,26524.179261367983,24703.99615870009,96.36439124043454,125.7397618326651,40.860655965738616,-220.38653031976344,180.1493379991097,900.8163020597501,-396.9129101301369,46.5316992574959,316.5800982413468,275.75921528028323,519.7478887385507,43.36288266501129,269.5533478749444,535.4317393807739,307.07139964388773
