capsule,xmin,xmax,ymin,ymax,zmin,zmax,surface_area,cg_x,cg_y,cg_z,density,mass,volume,cg_inert_tensor_x,cg_inert_tensor_y,cg_inert_tensor_z
,-1150.000000000001,1149.9999999999989,-200.00000000000048,199.99999999999955,-177.83326143581766,177.83326143581766,2061013.2548956843,-399.99991309234946,0.0,7.256699622823139,1.55e-06,4.789551148964581,3090032.9993319875,81687.68075653771,554336.6345586904,518621.1262549007
,-1200.0000000000027,1199.9999999999975,-199.99999999999994,200.00000000000006,-177.95030270433503,177.95030270433503,2154179.8760316065,-425.0000090612878,0.0,7.293270747769051,1.55e-06,5.005634219231724,3229441.431762403,85688.41413528338,626846.444944539,589394.7254191462
,-1250.0,1250.0,-199.99999999999983,200.00000000000017,-178.06757269800306,178.06757269800306,2247346.522602714,-450.00001003208234,0.0,7.326785108393708,1.55e-06,5.221716402308653,3368849.2918120343,89689.11137375733,705613.1938609218,666425.3051968144
,-1299.9999999999998,1300.0000000000002,-200.0000000000002,199.9999999999998,-178.18504614470302,178.18504614470302,2340513.1628112393,-475.0000179415288,0.0,7.357634984920359,1.55e-06,5.437798379260439,3508257.0188777028,93689.79446530578,790907.0840145911,749983.0401899524
,-500.0000000000001,499.99999999999983,-200.00000000000006,199.99999999999994,-201.37937151479605,201.37937151479605,902416.1354490274,-49.999999892947656,0.0,5.363449040276821,1.55e-06,2.099218454918246,1354334.4870440299,36613.85787360688,66087.05889470424,46925.44461821862
,-549.9999999999999,550.0000000000001,-200.0,200.0,-201.48498207180893,201.48498207180893,1003653.2435999056,-74.99999989844636,0.0,5.5841198679496795,1.55e-06,2.3397169481916773,1509494.8052849532,41943.09803634329,83747.29102609394,61844.580485182036
,-600.0000000000003,599.9999999999997,-200.00000000000006,199.99999999999997,-201.59263356225972,201.59263356225972,1104907.1106225166,-100.00000217458516,0.0,5.774635761649348,1.55e-06,2.5749546616555565,1661261.072035843,47182.15211465073,104162.29997185785,79566.11626525996
,-650.0000000000002,649.9999999999998,-200.00000000000009,199.99999999999991,-201.7019385777125,201.7019385777125,1206160.9566417136,-125.00000509713163,0.0,5.933209723532214,1.55e-06,2.810191279509772,1813026.6319417884,52421.03776017213,127795.80393421208,100506.3181259632
,-700.0000000000007,699.9999999999994,-200.00000000000006,199.99999999999997,-201.8125978715908,201.8125978715908,1307414.4697397675,-150.00000300936057,0.0,6.067466211487038,1.55e-06,3.045432134477106,1964794.9254691005,57659.882183951355,154942.06039787427,124959.32071479257
,-749.9999999999998,750.0000000000001,-200.00000000000003,199.99999999999997,-201.92437772411327,201.92437772411327,1408668.414070621,-175.00000280037656,0.0,6.182143909363174,1.55e-06,3.280664649452244,2116557.8383562863,62898.477090588014,185894.7919815833,153219.02450957557
,-800.0000000000009,799.9999999999992,-200.00000000000009,199.99999999999994,-202.0370935983721,202.0370935983721,1509922.2697334632,-200.00000319744206,0.0,6.281640033851746,1.55e-06,3.5159017949291904,2268323.738663994,68137.08341982409,220948.39546198593,185579.60341864664
,-850.0000000000003,849.9999999999997,-199.9999999999999,200.0000000000001,-202.1505982593375,202.1505982593375,1611176.0982455355,-224.99997310993484,0.0,6.368644136574785,1.55e-06,3.7511384170345967,2420089.301312643,73375.64104375237,260396.68919345416,222334.9237174266
,-900.0000000000013,899.9999999999989,-199.99999999999994,200.00000000000006,-202.26477306205123,202.26477306205123,1712429.9857229742,-249.99997676771895,0.0,6.445389467683525,1.55e-06,3.986375881893996,2571855.4076735456,78614.13959662046,304534.01320074796,263779.32884470944
,-950.0000000000013,949.9999999999986,-200.00000000000023,199.99999999999977,-202.3795215019556,202.3795215019556,1813683.822789961,-275.00000527651775,0.0,6.513539423630018,1.55e-06,4.2216145515312515,2723622.291310485,83852.61799496324,353654.3861503453,310206.8033299348
,-999.999999999999,1000.000000000001,-200.0000000000001,199.9999999999999,-202.49476439206148,202.49476439206148,1914937.6661776882,-300.0000054062654,0.0,6.574530740709747,1.55e-06,4.456851786626972,2875388.249436756,89091.04175826744,408051.5993352103,361911.1740878052
,-1050.000000000002,1049.9999999999982,-200.00000000000003,199.99999999999997,-202.61043622036178,202.61043622036178,2016191.3173674967,-325.00009468470535,0.0,6.629455688325582,1.55e-06,4.6920907942549,3027155.3511321936,94329.46818174225,468019.97438895487,419186.7087606997
,-1100.0000000000005,1099.9999999999995,-200.0,200.0,-202.7264823715459,202.7264823715459,2117445.0473349565,-350.00000112685444,0.0,6.679122748372478,1.55e-06,4.92732929425851,3178922.1253280714,99567.85660448368,533853.4323140117,482327.3631996594
,-1150.000000000001,1149.9999999999989,-200.00000000000048,199.99999999999955,-202.84285698772925,202.84285698772925,2218698.9899894646,-375.0000022962127,0.0,6.724123236601808,1.55e-06,5.162562378388182,3330685.4054117305,104806.11074947505,605845.7069519181,551626.9476929511
,-1200.0000000000027,1199.9999999999975,-199.99999999999994,200.00000000000006,-202.95952130615234,202.95952130615234,2319952.8602048573,-400.0000023915856,0.0,6.765331893563597,1.55e-06,5.39780036873003,3482451.8507935675,110044.45131915715,684291.4969139729,627379.9777563409
,-1250.0,1250.0,-199.99999999999983,200.00000000000017,-203.07644235623013,203.07644235623013,2421206.672265405,-425.0000021959349,0.0,6.803066245640478,1.55e-06,5.63303611289375,3634216.8470282257,115282.73881747185,769484.215479436,709879.9779628671
,-1299.9999999999998,1300.0000000000002,-200.0000000000002,199.9999999999998,-203.19359192979385,203.19359192979385,2522555.4042366734,-449.9999464746397,0.0,6.837764534479295,1.55e-06,5.871753705276446,3788228.196952546,120590.49127451585,862271.5512874305,799942.9846324731
,-1350.0000000000023,1349.9999999999975,-200.00000000000034,199.9999999999997,-203.31094576083777,203.31094576083777,2623813.4977186196,-474.99994254129484,0.0,6.8698243324718025,1.55e-06,6.107110493121572,3940071.285884885,125831.75157971747,961904.2867143498,896881.0799001477
,-549.9999999999999,550.0000000000001,-200.0,200.0,-226.50555962240517,226.50555962240517,1063118.1141047778,-50.00000614580028,0.0,4.907281027299381,1.55e-06,2.4740037795312717,1596131.4706653366,50939.66063360836,94196.27985088015,64288.30382760195
,-600.0000000000003,599.9999999999997,-200.00000000000006,199.99999999999997,-226.61184016767115,226.61184016767115,1172758.3890152883,-74.99999973729304,0.0,5.120056160311777,1.55e-06,2.7286217053803252,1760401.1002453712,57647.69273854796,116691.65795873705,82903.64141917022
,-650.0000000000002,649.9999999999998,-200.00000000000009,199.99999999999991,-226.71992783503975,226.71992783503975,1282398.6637665816,-99.99999975572759,0.0,5.296545354539518,1.55e-06,2.9832394979628996,1924670.643847032,64355.50534713704,142597.61197349534,104929.77700198995
,-700.0000000000007,699.9999999999994,-200.00000000000006,199.99999999999997,-226.82950220427193,226.82950220427193,1392039.089850087,-124.99999403981217,0.0,5.442294940708171,1.55e-06,3.239341955240793,2089898.0356392213,71127.13816624472,172295.3781634196,130695.285761503
,-749.9999999999998,750.0000000000001,-200.00000000000003,199.99999999999997,-226.94031129685453,226.94031129685453,1501679.111620305,-149.9999920528624,0.0,5.569035406721988,1.55e-06,3.4942583249158226,2254360.2096231114,77847.51974691771,205992.52250549695,160502.32149129984
,-800.0000000000009,799.9999999999992,-200.00000000000009,199.99999999999994,-227.05215501352242,227.05215501352242,1611309.4197784488,-174.99999135198104,0.0,5.670367095455275,1.55e-06,3.755723428510638,2423047.3732326697,84688.67997831808,244618.49754882677,195167.16655336
,-850.0000000000003,849.9999999999997,-199.9999999999999,200.0000000000001,-227.16487292717835,227.16487292717835,1720951.1894080213,-200.0000000027262,0.0,5.766213816246143,1.55e-06,4.010793072687197,2587608.43399174,91412.20425221507,287461.02522927884,234117.00548708005
,-900.0000000000013,899.9999999999989,-199.99999999999994,200.00000000000006,-227.2783352291879,227.2783352291879,1830592.8932874831,-224.99999962210546,0.0,5.850579381622706,1.55e-06,4.265862010644846,2752169.039125707,98135.64928286345,335316.9589672185,278080.32874526293
,-950.0000000000013,949.9999999999986,-200.00000000000023,199.99999999999977,-227.39243596221493,227.39243596221493,1940234.6179024307,-249.99999954789192,0.0,5.925447812276685,1.55e-06,4.520929677795503,2916728.8243841953,104859.0236759065,388505.0223494298,327375.8529563483
,-999.999999999999,1000.000000000001,-200.0000000000001,199.9999999999999,-227.5070879189366,227.5070879189366,2049876.2896354704,-274.9999625326619,0.0,5.99226007913261,1.55e-06,4.776000169651248,3081290.4320330634,111582.41407334479,447344.4190258324,382322.69669624214
,-1050.000000000002,1049.9999999999982,-200.00000000000003,199.99999999999997,-227.62221876252462,227.62221876252462,2159518.024105963,-299.99994232250134,0.0,6.052308899665692,1.55e-06,5.031069270933624,3245851.1425378225,118305.7246862349,512153.7201419842,443239.52294283855
,-1100.0000000000005,1099.9999999999995,-200.0,200.0,-227.73776805009254,227.73776805009254,2269159.5231871633,-325.00000033652896,0.0,6.1067685722357,1.55e-06,5.286136834824181,3410410.8611768913,125028.94815422856,583251.7690263069,510445.18542339077
,-1150.000000000001,1149.9999999999989,-200.00000000000048,199.99999999999955,-227.85368492900443,227.85368492900443,2378801.236934168,-350.00000080375327,0.0,6.1560483376620985,1.55e-06,5.5412064497143545,3574971.903041519,131752.21021857264,660957.5950873895,584258.5853056262
,-1200.0000000000027,1199.9999999999975,-199.99999999999994,200.00000000000006,-227.969926338822,227.969926338822,2488443.006565555,-375.00000043731626,0.0,6.2008975575123735,1.55e-06,5.796272753274973,3739530.808564499,138475.3651919264,745589.6172665777,664998.2807661867
,-1250.0,1250.0,-199.99999999999983,200.00000000000017,-228.08645559644242,228.08645559644242,2598084.7166184383,-399.9999997471834,0.0,6.242037988914483,1.55e-06,6.051341946720901,3904091.578529613,145198.57006714534,837467.1912733829,752983.4859212603
,-1299.9999999999998,1300.0000000000002,-200.0000000000002,199.9999999999998,-228.20324127404814,228.20324127404814,2707726.4269115403,-424.99999944272264,0.0,6.279857017517274,1.55e-06,6.306410353869827,4068651.84120634,151921.74854143424,936908.7612346605,848532.7122281231
,-1350.0000000000023,1349.9999999999975,-200.00000000000034,199.9999999999997,-228.3202563026204,228.3202563026204,2817368.143172342,-450.0000000282623,0.0,6.31471583734959,1.55e-06,6.561480494444368,4233213.222222173,158644.92962508416,1044233.7187777294,951965.3253199991
,-1400.000000000002,1399.999999999998,-200.00000000000023,199.9999999999998,-228.43747725057395,228.43747725057395,2927009.855697948,-474.9999998964436,0.0,6.34697848569395,1.55e-06,6.816549229372869,4397773.696369593,165368.08383772426,1159760.1618191483,1063599.4496337886
,-600.0000000000003,599.9999999999997,-200.00000000000006,199.99999999999997,-251.63303477533185,251.63303477533185,1238874.9488592355,-49.999999730990474,0.0,4.471113787302207,1.55e-06,2.8837118916991957,1860459.2849672232,69219.7903159234,130474.25718742365,86218.7415835158
,-650.0000000000002,649.9999999999998,-200.00000000000009,199.99999999999991,-251.73980872496327,251.73980872496327,1357126.4012828069,-75.00000090905228,0.0,4.662684861938406,1.55e-06,3.158584173850006,2037796.241193552,77678.57739850876,158942.04688432254,109343.55497535304
,-700.0000000000007,699.9999999999994,-200.00000000000006,199.99999999999997,-251.8482073575496,251.8482073575496,1475377.848627237,-100.00000102101437,0.0,4.82362423220809,1.55e-06,3.4334550273777964,2215132.2757276106,86137.14475965008,191357.81859505514,136416.5667382349
,-749.9999999999998,750.0000000000001,-200.00000000000003,199.99999999999997,-251.95796071429072,251.95796071429072,1593629.1493024917,-125.00000127055615,0.0,4.960770791594043,1.55e-06,3.708327297508425,2392469.224198984,94595.59843152117,228065.31060761787,167781.4165356043
,-800.0000000000009,799.9999999999992,-200.00000000000009,199.99999999999994,-252.06885309077947,252.06885309077947,1711880.617755008,-150.00000130861196,0.0,5.078949863893794,1.55e-06,3.9831982063889426,2569805.294444479,103053.89020610371,269408.0524030854,203781.67536050122
,-850.0000000000003,849.9999999999997,-199.9999999999999,200.0000000000001,-252.18071064191935,252.18071064191935,1830132.8380085193,-174.99999900811915,0.0,5.178907664237088,1.55e-06,4.260237697583963,2748540.4500541696,111625.46732986286,315848.09506331687,244782.48611133706
,-900.0000000000013,899.9999999999989,-199.99999999999994,200.00000000000006,-252.29339207316855,252.29339207316855,1948384.401303161,-199.99999840618852,0.0,5.269084942267053,1.55e-06,4.535417096468276,2926075.5461085653,120099.7621350995,367513.6910030446,291091.95667733357
,-950.0000000000013,949.9999999999986,-200.00000000000023,199.99999999999977,-252.4067816094494,252.4067816094494,2066635.919441933,-224.99999867568832,0.0,5.348942594850169,1.55e-06,4.810597018701094,3103610.979807157,128574.004007023,424847.2743097125,343069.4681184164
,-999.999999999999,1000.000000000001,-200.0000000000001,199.9999999999999,-252.5207836476941,252.5207836476941,2184881.0572985434,-249.99999941327258,0.0,5.4133576666491745,1.55e-06,5.093692793755763,3286253.415326299,137223.27966300692,489275.30887544143,402025.10088076524
,-1050.000000000002,1049.9999999999982,-200.00000000000003,199.99999999999997,-252.63531865920945,252.63531865920945,2303133.9372686595,-274.99999800043497,0.0,5.477459951221212,1.55e-06,5.369032144772896,3463891.706305094,145701.62468835278,559120.447110771,466510.64436638285
,-1100.0000000000005,1099.9999999999995,-200.0,200.0,-252.75032002523525,252.75032002523525,2421386.854593083,-300.0000018986154,0.0,5.535300234577143,1.55e-06,5.644371418499725,3641529.9474191777,154179.91905653782,635676.8371512104,537707.4921098171
,-1150.000000000001,1149.9999999999989,-200.00000000000048,199.99999999999955,-252.8657315739845,252.8657315739845,2539639.6072269734,-324.9999758482899,0.0,5.587820099557405,1.55e-06,5.919713130250151,3819169.76145171,162658.24446883897,719288.8067275824,615959.9051592693
,-1200.0000000000027,1199.9999999999975,-199.99999999999994,200.00000000000006,-252.98150564880834,252.98150564880834,2657892.5113771264,-349.9999612186701,0.0,5.635477250107386,1.55e-06,6.195051646389363,3996807.513799589,171136.45454054943,810300.2663033841,701611.9014404176
,-1250.0,1250.0,-199.99999999999983,200.00000000000017,-253.09760158149896,253.09760158149896,2776145.440229503,-374.9999587152703,0.0,5.679187365717057,1.55e-06,6.470389358914809,4174444.747686974,179614.60980318947,909055.4050812271,795007.6329436328
,-1299.9999999999998,1300.0000000000002,-200.0000000000002,199.9999999999998,-253.2139844769448,253.2139844769448,2894398.321503925,-399.9999532947222,0.0,5.719378055356339,1.55e-06,6.745728256149517,4352082.745902915,188092.7734599111,1015898.6216031486,896491.4375415553
,-1350.0000000000023,1349.9999999999975,-200.00000000000034,199.9999999999997,-253.33062423883433,253.33062423883433,3012651.203599874,-424.99996199340126,0.0,5.756405427094531,1.55e-06,7.021067604546028,4529721.035190986,196570.93130763673,1131174.0197796528,1006407.4303917509
,-1400.000000000002,1399.999999999998,-200.00000000000023,199.9999999999998,-253.4474947833337,253.4474947833337,3130904.063263981,-449.99994945743555,0.0,5.790611439309289,1.55e-06,7.29640765035407,4707359.774421981,205049.09556001192,1255225.7939537247,1125099.7941748057
,-1449.9999999999995,1450.0000000000002,-200.00000000000026,199.99999999999974,-253.5645734003791,253.5645734003791,3249156.9999207547,-474.99994847323893,0.0,5.822346997055639,1.55e-06,7.571747540280807,4884998.4130843915,213527.24244670093,1388398.056724106,1252912.664412904
,-650.0000000000002,649.9999999999998,-200.00000000000009,199.99999999999991,-276.7615176022705,276.7615176022705,1429759.3348052446,-49.99999881978221,0.0,4.062104616265628,1.55e-06,3.328556131763948,2147455.5688799666,92165.30164756585,176409.28203342902,113493.49587325116
,-700.0000000000007,699.9999999999994,-200.00000000000006,199.99999999999997,-276.8686596473275,276.8686596473275,1556796.1293661557,-75.00000020753532,0.0,4.232770834973298,1.55e-06,3.6240430946648727,2338092.3191386275,102671.20393820385,211853.08963306376,141837.07884122804
