vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,mid_tube_r_LENGTH
tube,1075.1921363036188,784.0758364367072,1075.1921363036188,-4.702423428831007e-15,56.20474467106467,10.159999999999998,92.08948934212934
tube,949.9031769871624,698.8126023004361,949.9031769871624,-4.4323781752928835e-15,50.94220141707125,10.160000000000002,81.56440283414253
tube,949.2657197554524,698.3787918075108,949.2657197554524,-4.3097183519202425e-15,50.91542614275541,10.160000000000002,81.51085228551082
tube,1017.9298972048261,745.1070100845341,1017.9298972048261,-4.520534468861658e-15,53.79954463011958,10.160000000000002,87.27908926023918
tube,974.4374116217008,715.5089513116461,974.4374116217008,-4.4386060677033274e-15,51.97271896364746,10.16,83.62543792729494
tube,1206.893636255769,873.70301418471,1206.893636255769,-4.9625367645068225e-15,61.736635460925925,10.16,103.15327092185183
tube,1104.4350325641558,803.9765836716423,1104.4350325641558,-5.0200849267983e-15,57.433041300573876,10.16,94.54608260114775
tube,1189.6327054281946,861.9563862727952,1189.6327054281946,-5.047215053285285e-15,61.01162029933563,10.160000000000002,101.70324059867126
tube,1139.8275798315517,828.0623695286139,1139.8275798315517,-4.9647278070520585e-15,58.91964324762357,10.159999999999998,97.51928649524717
tube,1090.1333686120256,794.243833645291,1090.1333686120256,-4.781947189729383e-15,56.83232496002175,10.159999999999998,93.34464992004351
tube,1260.793762404452,910.3838127232457,1260.793762404452,-5.110762178422926e-15,64.00061583717516,10.16,107.6812316743503
tube,1306.4901553404998,941.4817025241191,1306.4901553404998,-5.463013087536272e-15,65.9200127711861,10.159999999999998,111.52002554237222
tube,1542.7675984252514,1102.276229518076,1542.7675984252514,-6.0086821521766235e-15,75.84443285544768,10.159999999999998,131.3688657108954
tube,1433.550503391304,1027.9504246237914,1433.550503391304,-5.56056611888664e-15,71.25696010583435,10.16,122.19392021166871
tube,1208.6147173349514,874.8742661435612,1208.6147173349514,-5.084590808480017e-15,61.808926456654824,10.16,103.29785291330964
tube,1033.109766605334,755.4374076384348,1033.109766605334,-4.587741196214675e-15,54.437148452084216,10.16,88.55429690416842
tube,842.1137972684297,625.4584043686904,842.1137972684297,-4.226825037932371e-15,46.41469734819161,10.159999999999998,72.50939469638323
tube,962.7179630802967,707.5334833184144,962.7179630802967,-4.494599475012727e-15,51.480464057879495,10.16,82.64092811575901
tube,1097.6531065452768,799.3612612266534,1097.6531065452768,-4.749803054325598e-15,57.14817837877731,10.16,93.97635675755464
tube,1211.0191094851514,876.5105336325432,1211.0191094851514,-5.055386876050301e-15,61.909918736892614,10.159999999999997,103.49983747378525
tube,1284.7496067881686,926.6865482536908,1284.7496067881686,-5.4530310582475644e-15,65.00683911449377,10.160000000000002,109.69367822898752
tube,1308.1544881870855,942.6143354548523,1308.1544881870855,-5.422157979653712e-15,65.98992015681675,10.159999999999998,111.65984031363351
tube,1250.9809869042488,903.7058980884276,1250.9809869042488,-5.152598371883572e-15,63.58844739237936,10.159999999999998,106.85689478475872
tube,1084.3715679029508,790.3227398347539,1084.3715679029508,-4.7403224136080605e-15,56.59031061480073,10.160000000000002,92.86062122960146
tube,876.9769496510835,649.1839196938088,876.9769496510835,-4.1958474174064314e-15,47.87906299050545,10.16,75.43812598101096
tube,681.5025068480849,516.1571687709912,681.5025068480849,-3.878233038743063e-15,39.668501454091405,10.16,59.01700290818283
tube,784.3466505946027,586.1459718997273,784.3466505946027,-4.157022540394552e-15,43.988289549057875,10.159999999999998,67.65657909811577
tube,849.8029798346488,630.6911445641302,849.8029798346488,-4.250220787266183e-15,46.73766799192067,10.16,73.15533598384133
tube,710.1283542275064,535.6379940629945,710.1283542275064,-3.885176010737801e-15,40.87088002629999,10.159999999999997,61.42176005260001
tube,809.1248853794996,603.0083709927869,809.1248853794996,-4.227714614126014e-15,45.02905589450871,10.16,69.73811178901742
tube,635.86910909268,485.10214925067487,635.86910909268,-3.746356013014873e-15,37.75175052228795,10.159999999999998,55.183501044575905
tube,846.3018333140226,628.308499858945,846.3018333140226,-4.219667851518304e-15,46.59060846565526,10.16,72.86121693131054
tube,1020.7954291839968,747.0570983077738,1020.7954291839968,-4.458084281273945e-15,53.91990628104524,10.160000000000002,87.5198125620905
tube,998.1347185934485,731.6357436783045,998.1347185934485,-4.415100995281825e-15,52.96808282988401,10.159999999999998,85.61616565976804
tube,1054.307486542424,769.8631492840822,1054.307486542424,-4.6405398384031194e-15,55.32752154372441,10.160000000000004,90.33504308744878
tube,1011.1058894110548,740.4630496155315,1011.1058894110548,-4.519239732742462e-15,53.512914137087826,10.159999999999997,86.70582827417569
tube,802.7899118963442,598.6972143650343,802.7899118963442,-4.233249618906984e-15,44.762966431000585,10.16,69.20593286200118
tube,584.141914536076,449.90010172187164,584.141914536076,-3.678471202152152e-15,35.579040331006894,10.159999999999998,50.83808066201381
tube,501.39675219001856,393.58931273259003,501.39675219001856,-3.275395122089427e-15,32.103474740227504,10.159999999999998,43.88694948045503
tube,571.3160958768665,441.17171268188144,571.3160958768665,-3.15656210312131e-15,35.0403142865876,10.16,49.7606285731752
tube,347.3260910010288,288.73918922484756,347.3260910010288,-2.878666594391601e-15,25.632006519069353,10.159999999999997,30.944013038138714
tube,280.9378753682006,243.55983739470102,280.9378753682006,-2.7832318730354343e-15,22.843485820763007,10.159999999999998,25.366971641526018
tube,243.42968802357953,218.03428927745765,243.42968802357953,-2.8324384567866526e-15,21.268020118462847,10.159999999999997,22.216040236925696
tube,85.92522843576516,134.627170789548,85.92522843576516,-2.414671297344057e-15,14.148930900530582,10.16,7.977861801061167
tube,-37.21438899686973,21.603141297956192,-37.21438899686973,-1.854310326213836e-15,9.48005729751867,10.16,-1.3598854049626574
tube,126.49291941330102,138.4549940582055,126.49291941330102,-2.4628676444540587e-15,16.35629600365506,10.16,12.392592007310121
tube,50.46174508294563,63.07787910311857,50.46174508294563,-1.95167836483559e-15,11.193324019660867,10.16,2.0666480393217412
tube,82.1338323080237,126.97784585596087,82.1338323080237,-2.3967514487883726e-15,13.832947375399385,10.159999999999997,7.345894750798769
tube,56.55479697584549,75.37090578660654,56.55479697584549,-1.5527143793434953e-15,11.70113273999965,10.159999999999997,3.0822654799993066
tube,233.76800553771997,211.45919838009107,233.76800553771997,-2.4225510309225382e-15,20.86219807104875,10.159999999999998,21.40439614209749
tube,379.32550781864154,310.51583884528935,379.32550781864154,-3.0376125733953697e-15,26.97608596568611,10.16,33.63217193137223
tube,440.391735354626,352.073403730702,440.391735354626,-3.235129491209724e-15,29.541065877081316,10.16,38.76213175416265
tube,397.2103851353856,322.6870827479893,397.2103851353856,-2.870156215992009e-15,27.727308906520037,10.159999999999998,35.134617813040094
tube,227.86079522832827,207.4391485812123,227.86079522832827,-2.5570213577792532e-15,20.614076050295985,10.159999999999998,20.90815210059197
tube,331.2251856095516,277.7819965584771,331.2251856095516,-2.8198963866408037e-15,24.955716193781495,10.159999999999997,29.591432387562982
tube,470.61549747121614,372.64166225791047,470.61549747121614,-3.1874384676080355e-15,30.81056205858621,10.159999999999998,41.30112411717242
tube,542.6945913525999,421.69384284483544,542.6945913525999,-3.294399133496397e-15,33.83811812840195,10.159999999999997,47.35623625680391
tube,617.9985753160581,472.94066659610456,617.9985753160581,-3.704825669003742e-15,37.00113005672973,10.159999999999998,53.68226011345947
tube,404.7801896458845,327.8385822724944,404.7801896458845,-2.8686218674491036e-15,28.04526528414591,10.159999999999997,35.770530568291825
tube,339.5887570809971,283.4736804584456,339.5887570809971,-2.90590023685891e-15,25.307013362075292,10.159999999999998,30.294026724150562
tube,400.6683932978696,325.0403703897063,400.6683932978696,-2.864792036963706e-15,27.872556481621768,10.159999999999998,35.42511296324354
tube,614.0861029680458,470.27810121380554,614.0861029680458,-3.6630978001166744e-15,36.836793509648494,10.159999999999998,53.353587019296995
tube,492.93901270293003,387.83354441840225,492.93901270293003,-3.2845659878096488e-15,31.748222209400833,10.16,43.17644441880167
tube,489.49475181800665,385.489612248642,489.49475181800665,-3.3112285298765206e-15,31.603552064610458,10.159999999999997,42.88710412922093
tube,534.6186024057541,416.1978682576604,534.6186024057541,-3.4360610813480582e-15,33.49890036026485,10.159999999999998,46.6778007205297
tube,379.6767046430897,310.7548397695065,379.6767046430897,-2.877178738199141e-15,26.99083737306794,10.159999999999998,33.6616747461359
tube,581.0906408507622,447.82361019329545,581.0906408507622,-3.235132197258606e-15,35.45087692509834,10.159999999999998,50.58175385019669
